<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
GAZP;D;20220110;000000;348.3300000;351.0000000;340.5100000;344.0000000;51047490
GAZP;D;20220111;000000;344.6800000;347.0000000;341.2700000;343.7400000;41961140
GAZP;D;20220112;000000;344.1100000;348.6400000;339.5700000;347.4300000;53443260
GAZP;D;20220113;000000;347.1100000;347.5000000;333.4900000;337.6000000;118257640
GAZP;D;20220114;000000;338.5900000;340.9600000;321.5100000;335.7600000;120546960
GAZP;D;20220117;000000;335.9100000;338.9500000;319.1700000;327.8100000;96925780
GAZP;D;20220118;000000;329.1500000;329.3000000;296.7000000;301.1100000;220096130
GAZP;D;20220119;000000;300.0000000;320.4200000;282.7200000;318.3600000;220036310
GAZP;D;20220120;000000;318.3600000;326.6900000;310.0700000;310.4200000;130261430
GAZP;D;20220121;000000;309.4900000;321.9900000;303.5000000;311.6000000;119002830
GAZP;D;20220124;000000;310.7800000;314.0000000;280.6000000;294.5900000;236346280
GAZP;D;20220125;000000;293.9000000;305.0000000;289.6200000;302.9600000;143155040
GAZP;D;20220126;000000;302.9000000;307.7000000;293.7000000;299.6000000;125060870
GAZP;D;20220127;000000;296.8500000;330.0000000;294.0000000;325.2500000;216008170
GAZP;D;20220128;000000;325.5100000;334.9000000;322.0500000;329.5800000;116166660
GAZP;D;20220131;000000;330.9200000;336.4100000;330.5200000;334.8000000;69903820
GAZP;D;20220201;000000;334.9400000;336.6300000;325.3000000;330.9500000;67998200
GAZP;D;20220202;000000;332.3900000;333.7000000;325.7000000;331.7000000;54751740
GAZP;D;20220203;000000;329.9900000;331.0000000;322.3000000;323.7500000;57592210
GAZP;D;20220204;000000;325.5000000;334.5000000;320.8800000;324.6000000;88647300
GAZP;D;20220207;000000;324.5300000;327.4400000;316.6400000;321.2500000;56290530
GAZP;D;20220208;000000;321.4500000;331.8700000;319.0000000;331.7000000;77965300
GAZP;D;20220209;000000;332.3000000;336.0000000;330.1800000;335.0800000;63254680
GAZP;D;20220210;000000;335.4100000;335.4700000;328.1000000;328.9300000;61929870
GAZP;D;20220211;000000;328.9500000;328.9500000;316.2000000;318.1000000;100750430
GAZP;D;20220214;000000;314.1000000;324.9000000;303.2500000;321.8500000;121203060
GAZP;D;20220215;000000;322.5000000;335.5000000;322.4400000;333.6000000;96875770
GAZP;D;20220216;000000;335.8600000;339.9800000;331.6200000;336.5000000;77128130
GAZP;D;20220217;000000;336.3600000;336.3600000;322.0400000;323.5100000;102149710
GAZP;D;20220218;000000;325.6000000;329.3200000;306.7000000;309.4800000;125452970
GAZP;D;20220221;000000;309.4700000;318.9000000;241.0000000;257.3000000;413243360
GAZP;D;20220222;000000;253.9500000;284.0700000;246.7000000;283.5100000;324922990
GAZP;D;20220224;000000;255.0200000;255.0200000;126.5300000;210.0000000;413550130
GAZP;D;20220225;000000;208.0100000;244.9400000;191.6000000;228.0000000;211877250
GAZP;D;20220324;000000;251.4100000;278.9000000;232.0000000;258.5100000;78576580
GAZP;D;20220325;000000;263.9900000;269.3300000;225.6000000;227.0000000;67191030
GAZP;D;20220328;000000;225.2500000;229.4500000;213.0300000;218.6000000;24680170
GAZP;D;20220329;000000;220.0000000;226.0000000;206.0000000;208.0000000;40309120
GAZP;D;20220330;000000;211.0200000;219.4100000;210.5200000;216.0000000;38559960
GAZP;D;20220331;000000;218.9800000;249.0000000;217.1000000;242.4800000;83862320
GAZP;D;20220401;000000;245.9000000;258.7000000;242.4800000;251.4000000;50423650
GAZP;D;20220404;000000;254.0400000;259.9900000;237.3100000;252.9000000;40926330
GAZP;D;20220405;000000;254.0100000;256.3900000;231.4500000;243.5000000;39850580
GAZP;D;20220406;000000;238.7300000;247.8000000;234.4100000;239.7000000;20530890
GAZP;D;20220407;000000;240.0400000;246.8000000;239.1300000;245.0000000;22367990
GAZP;D;20220408;000000;246.7900000;246.7900000;240.0000000;241.0700000;14799110
GAZP;D;20220411;000000;241.9000000;242.7800000;234.1600000;234.5500000;15637750
GAZP;D;20220412;000000;234.0000000;236.6300000;223.0000000;236.3000000;26615790
GAZP;D;20220413;000000;237.9900000;239.6400000;232.1300000;234.8700000;12663510
GAZP;D;20220414;000000;234.9000000;235.5000000;221.1000000;222.1100000;21906730
GAZP;D;20220415;000000;221.9900000;226.6500000;215.7400000;224.0000000;19933030
GAZP;D;20220418;000000;224.2900000;226.0000000;216.6000000;216.9900000;15584460
GAZP;D;20220419;000000;216.9000000;222.0000000;207.0000000;220.7200000;30669110
GAZP;D;20220420;000000;221.4300000;229.8400000;215.6300000;218.9200000;33569140
GAZP;D;20220421;000000;220.0300000;221.0000000;210.2900000;210.2900000;24292390
GAZP;D;20220422;000000;210.5000000;215.0000000;207.0100000;208.0000000;28717940
GAZP;D;20220425;000000;209.9500000;209.9500000;201.1200000;206.3500000;18767820
GAZP;D;20220426;000000;207.9700000;229.7400000;206.5400000;225.8500000;46484770
GAZP;D;20220427;000000;226.0400000;237.5000000;221.6100000;237.1500000;48219530
GAZP;D;20220428;000000;239.4000000;249.0000000;235.5000000;237.5300000;68889640
GAZP;D;20220429;000000;238.5800000;245.4300000;238.0000000;240.4000000;43392920
GAZP;D;20220504;000000;241.0100000;244.3900000;233.1200000;234.1600000;20919150
GAZP;D;20220505;000000;235.5800000;239.4000000;235.0800000;238.6000000;14781210
GAZP;D;20220506;000000;238.5000000;242.9200000;235.1000000;240.1000000;17969460
GAZP;D;20220511;000000;239.7700000;243.3500000;237.5800000;241.9900000;16477840
GAZP;D;20220512;000000;241.8800000;241.8900000;227.2200000;230.5600000;24397760
GAZP;D;20220513;000000;232.1200000;237.2000000;229.0200000;235.5200000;17291690
GAZP;D;20220516;000000;234.9900000;246.9500000;233.1100000;244.2000000;28222680
GAZP;D;20220517;000000;246.0200000;260.0000000;245.3000000;258.8000000;59981560
GAZP;D;20220518;000000;261.0200000;269.4200000;261.0000000;264.8400000;51077950
GAZP;D;20220519;000000;268.0000000;269.7800000;262.6500000;266.6800000;24769920
GAZP;D;20220520;000000;268.4600000;268.9000000;260.4100000;263.0000000;27534560
GAZP;D;20220523;000000;265.4400000;273.0000000;263.0000000;263.0000000;30528440
GAZP;D;20220524;000000;262.9900000;267.2900000;250.4000000;265.8000000;52284340
GAZP;D;20220525;000000;268.4000000;271.6600000;263.8000000;271.4000000;37448790
GAZP;D;20220526;000000;273.0000000;298.3100000;245.0000000;295.8900000;146238060
GAZP;D;20220527;000000;300.0000000;305.0000000;293.5300000;294.5000000;53491660
GAZP;D;20220530;000000;298.6400000;302.0000000;296.2800000;300.8000000;30751410
GAZP;D;20220531;000000;301.8700000;302.0000000;293.5100000;293.7500000;19483010
GAZP;D;20220601;000000;293.5100000;299.5000000;290.2500000;297.6900000;22504010
GAZP;D;20220602;000000;297.7000000;299.3300000;294.9000000;296.0000000;16674500
GAZP;D;20220603;000000;296.1000000;297.2400000;291.0000000;297.0000000;18742740
GAZP;D;20220606;000000;298.0000000;299.0000000;295.1200000;296.5000000;14699600
GAZP;D;20220607;000000;297.3700000;298.6900000;294.5200000;297.9900000;15656500
GAZP;D;20220608;000000;298.8000000;309.6000000;298.1600000;308.0000000;40345320
GAZP;D;20220609;000000;309.9700000;310.5200000;303.2000000;306.5000000;26287360
GAZP;D;20220610;000000;306.4800000;310.9800000;305.0600000;309.2000000;20321460
GAZP;D;20220614;000000;308.9800000;322.7700000;307.0000000;317.6900000;47441270
GAZP;D;20220615;000000;318.9900000;322.9900000;314.1100000;316.2000000;33652300
GAZP;D;20220616;000000;316.5500000;318.2500000;314.5000000;316.9900000;23466240
GAZP;D;20220617;000000;317.5800000;317.7000000;313.5000000;315.5000000;13072610
GAZP;D;20220620;000000;316.0700000;318.0000000;311.0000000;311.9800000;21010920
GAZP;D;20220621;000000;312.3100000;312.8600000;300.7700000;301.5800000;50618050
GAZP;D;20220622;000000;300.1000000;301.9100000;294.3600000;295.8000000;48668440
GAZP;D;20220623;000000;295.8100000;304.6000000;291.1000000;303.5000000;46696840
GAZP;D;20220624;000000;304.1000000;307.4500000;295.5500000;296.0000000;35835180
GAZP;D;20220627;000000;296.0000000;299.8000000;295.1000000;296.2000000;22091320
GAZP;D;20220628;000000;296.8000000;303.8800000;293.2200000;297.2000000;39920600
GAZP;D;20220629;000000;297.9100000;300.7800000;293.8000000;297.6500000;34110040
GAZP;D;20220630;000000;299.6000000;310.8200000;200.0000000;207.0000000;307937340
GAZP;D;20220701;000000;200.8400000;201.8500000;186.2000000;192.5000000;113621040
GAZP;D;20220704;000000;191.9800000;195.4400000;181.2000000;186.2500000;82829080
GAZP;D;20220705;000000;186.3000000;199.8700000;185.2000000;197.3000000;75951460
GAZP;D;20220706;000000;197.7800000;205.7800000;194.4400000;195.4200000;82287890
GAZP;D;20220707;000000;195.4500000;199.4700000;192.3600000;197.9200000;43640940
GAZP;D;20220708;000000;200.0100000;201.8700000;196.5700000;198.0000000;28708030
GAZP;D;20220711;000000;198.0100000;199.4300000;188.7900000;188.9000000;46480130
GAZP;D;20220712;000000;189.1800000;193.0000000;184.0000000;191.4000000;46422510
GAZP;D;20220713;000000;191.2000000;194.0000000;185.3000000;186.0000000;33168820
GAZP;D;20220714;000000;186.3000000;188.1000000;183.1100000;184.5500000;29072130
GAZP;D;20220715;000000;184.7000000;188.9000000;183.2200000;187.6100000;22991690
GAZP;D;20220718;000000;188.9100000;189.5000000;185.5200000;186.7000000;16920940
GAZP;D;20220719;000000;186.1000000;189.6000000;184.6000000;189.5100000;22570310
GAZP;D;20220720;000000;190.0100000;195.8000000;190.0000000;193.3000000;43995650
GAZP;D;20220721;000000;194.6500000;195.4500000;188.0000000;189.5900000;27751520
GAZP;D;20220722;000000;189.3000000;192.9500000;188.6000000;192.2500000;17804370
GAZP;D;20220725;000000;192.6100000;194.6500000;190.5600000;192.0000000;22091280
GAZP;D;20220726;000000;192.0000000;194.4900000;191.2000000;193.9500000;19947370
GAZP;D;20220727;000000;194.5100000;197.5000000;194.1000000;196.4900000;28307100
GAZP;D;20220728;000000;198.0300000;198.7900000;195.0000000;196.2500000;21848760
GAZP;D;20220729;000000;196.2000000;196.8000000;193.5000000;195.2600000;14108820
GAZP;D;20220801;000000;194.5000000;194.6900000;192.0000000;192.0000000;13034930
GAZP;D;20220802;000000;191.5600000;191.6800000;186.8000000;187.1600000;24267570
GAZP;D;20220803;000000;187.5900000;188.9700000;186.3100000;187.0400000;12005960
GAZP;D;20220804;000000;187.0400000;187.2200000;184.3000000;184.9000000;13313950
GAZP;D;20220805;000000;184.7500000;185.6200000;175.7500000;176.5800000;49069120
GAZP;D;20220808;000000;180.0000000;181.8200000;177.2500000;177.8600000;32498370
GAZP;D;20220809;000000;178.0100000;181.3800000;175.2000000;181.0400000;24395270
GAZP;D;20220810;000000;181.0300000;182.3300000;178.5300000;178.8100000;20411200
GAZP;D;20220811;000000;179.4700000;180.6300000;173.5100000;174.1000000;26740660
GAZP;D;20220812;000000;174.5000000;175.8800000;172.2900000;174.3600000;20387000
GAZP;D;20220815;000000;174.0600000;175.5000000;172.4000000;174.8000000;18459840
GAZP;D;20220816;000000;175.4000000;181.6100000;174.7000000;181.3000000;33028840
GAZP;D;20220817;000000;181.9000000;182.4900000;176.4000000;176.5000000;24163520
GAZP;D;20220818;000000;176.4000000;179.3700000;175.5000000;178.8700000;16013520
GAZP;D;20220819;000000;178.7800000;178.9000000;176.6000000;177.6000000;9186770
GAZP;D;20220822;000000;177.4000000;182.2000000;176.8800000;181.7000000;22743510
GAZP;D;20220823;000000;182.2800000;185.8000000;182.1000000;184.3000000;26881370
GAZP;D;20220824;000000;184.6900000;186.6600000;182.1900000;182.8300000;17546040
GAZP;D;20220825;000000;183.0100000;184.6000000;180.8000000;181.9000000;14878330
GAZP;D;20220826;000000;181.8000000;184.2000000;180.5000000;183.6200000;12987730
GAZP;D;20220829;000000;183.1400000;190.0000000;182.6500000;190.0000000;30524050
GAZP;D;20220830;000000;190.4500000;204.2000000;190.4500000;204.0000000;112456600
GAZP;D;20220831;000000;241.8200000;275.9600000;241.8200000;254.9000000;239153230
GAZP;D;20220901;000000;258.0000000;259.8500000;247.6200000;249.1100000;83245830
GAZP;D;20220902;000000;249.6700000;253.9500000;246.2200000;252.8000000;37717530
GAZP;D;20220905;000000;251.0000000;252.1100000;248.5500000;250.0000000;30105590
GAZP;D;20220906;000000;249.9900000;250.2000000;241.0000000;246.0000000;51474990
GAZP;D;20220907;000000;245.8000000;245.8000000;241.5500000;241.5500000;31427210
GAZP;D;20220908;000000;241.5500000;245.3000000;237.8400000;243.9500000;39048150
GAZP;D;20220909;000000;244.4100000;247.2000000;242.1600000;245.3400000;27159830
GAZP;D;20220912;000000;243.9800000;247.0000000;241.0600000;243.3000000;31161380
GAZP;D;20220913;000000;243.9000000;245.2900000;241.8000000;242.6400000;21615440
GAZP;D;20220914;000000;242.2900000;243.3900000;240.0000000;243.3200000;19813560
GAZP;D;20220915;000000;243.3300000;244.3000000;241.9100000;243.6800000;22149890
GAZP;D;20220916;000000;243.6700000;248.2000000;241.8300000;243.8000000;37338570
GAZP;D;20220919;000000;243.2000000;245.9100000;242.7100000;244.2100000;21276160
GAZP;D;20220920;000000;242.3500000;243.4500000;200.0100000;221.1500000;212899230
GAZP;D;20220921;000000;196.4900000;218.7800000;192.0000000;214.0700000;98217480
GAZP;D;20220922;000000;215.1800000;237.7700000;215.1800000;231.4500000;126395250
GAZP;D;20220923;000000;233.4000000;234.5000000;222.2200000;224.8400000;62751550
GAZP;D;20220926;000000;219.8700000;221.9000000;200.6200000;206.0000000;103489990
GAZP;D;20220927;000000;211.2000000;217.3600000;207.1200000;217.3000000;81170240
GAZP;D;20220928;000000;216.9700000;223.7000000;208.6600000;217.3800000;83279880
GAZP;D;20220929;000000;219.5000000;226.8000000;210.5100000;226.4600000;70015930
GAZP;D;20220930;000000;231.6800000;238.7200000;189.4200000;217.7000000;245511710
GAZP;D;20221003;000000;219.0000000;220.5500000;213.6300000;215.8300000;50567310
GAZP;D;20221004;000000;216.4900000;216.7000000;208.8000000;210.7200000;49717960
GAZP;D;20221005;000000;211.4600000;211.4900000;202.8500000;209.0500000;53159360
GAZP;D;20221006;000000;210.0200000;216.8800000;209.0600000;212.8600000;51618400
GAZP;D;20221007;000000;212.8400000;212.8400000;195.0100000;195.1500000;101491840
GAZP;D;20221010;000000;164.9800000;166.0000000;137.1000000;163.8900000;116857160
GAZP;D;20221011;000000;163.9000000;165.2000000;159.6200000;162.8900000;33206270
GAZP;D;20221012;000000;163.5000000;164.0000000;160.3100000;161.8000000;18161310
GAZP;D;20221013;000000;161.6700000;162.4500000;159.4800000;160.8400000;19824510
GAZP;D;20221014;000000;161.0200000;161.1600000;158.6400000;159.6000000;15371250
GAZP;D;20221017;000000;159.9500000;163.8000000;159.6000000;163.2400000;26789710
GAZP;D;20221018;000000;163.9600000;164.6400000;159.1000000;160.2000000;20696090
GAZP;D;20221019;000000;159.3100000;161.5000000;157.4000000;161.2900000;23579940
GAZP;D;20221020;000000;161.6900000;162.4800000;160.1500000;160.7500000;14349680
GAZP;D;20221021;000000;159.9900000;169.9600000;159.0300000;166.9900000;35497600
GAZP;D;20221024;000000;167.9000000;168.8800000;164.8200000;165.4700000;25842880
GAZP;D;20221025;000000;166.0000000;174.6900000;164.2200000;172.3800000;47557000
GAZP;D;20221026;000000;173.3100000;173.4200000;168.7000000;171.9800000;34526830
GAZP;D;20221027;000000;172.5000000;173.9800000;171.3000000;172.4700000;23281230
GAZP;D;20221028;000000;171.9900000;172.3500000;169.4100000;170.7300000;29704580
GAZP;D;20221031;000000;170.7400000;171.5000000;169.2100000;170.2700000;15987960
GAZP;D;20221101;000000;170.8900000;171.2900000;169.7500000;169.9200000;16772810
GAZP;D;20221102;000000;169.9900000;170.4500000;167.1000000;167.7200000;18450560
GAZP;D;20221103;000000;167.1000000;169.6500000;166.6800000;169.1400000;18086420
GAZP;D;20221107;000000;171.0200000;171.5900000;169.5200000;169.8500000;21765300
GAZP;D;20221108;000000;170.0500000;172.0000000;169.1700000;169.9700000;25244620
GAZP;D;20221109;000000;169.8400000;170.3200000;166.1500000;167.1000000;19082490
GAZP;D;20221110;000000;167.5000000;170.1800000;167.1800000;168.9000000;23909580
GAZP;D;20221111;000000;169.2900000;170.6000000;167.5100000;169.8600000;16579520
GAZP;D;20221114;000000;170.8300000;171.9200000;166.5100000;169.6000000;30006030
GAZP;D;20221115;000000;171.1000000;171.3000000;161.7900000;166.2500000;32944690
GAZP;D;20221116;000000;166.7500000;169.1500000;166.6200000;168.7600000;14010380
GAZP;D;20221117;000000;168.8100000;169.8000000;168.0100000;168.9900000;10907230
GAZP;D;20221118;000000;169.2000000;169.2500000;167.5100000;168.7900000;10088970
GAZP;D;20221121;000000;168.6000000;168.6700000;167.0000000;168.1300000;10275320
GAZP;D;20221122;000000;167.8900000;168.5000000;167.4500000;168.0800000;9940350
GAZP;D;20221123;000000;168.2500000;170.6000000;167.5000000;169.1500000;18356940
GAZP;D;20221124;000000;169.4100000;170.8700000;168.6000000;168.9600000;10795920
GAZP;D;20221125;000000;169.2000000;169.5300000;168.1000000;169.0300000;10156450
GAZP;D;20221128;000000;167.9500000;168.6700000;167.5200000;168.1000000;9481790
GAZP;D;20221129;000000;168.5700000;169.0000000;167.9200000;168.1000000;9784640
GAZP;D;20221130;000000;167.9800000;168.1900000;167.6000000;167.7000000;11821140
GAZP;D;20221201;000000;168.0000000;168.7600000;166.3100000;166.9800000;11949730
GAZP;D;20221202;000000;167.0000000;167.1900000;164.1800000;165.8600000;20370600
GAZP;D;20221205;000000;165.5800000;167.2000000;164.5800000;165.0300000;12255370
GAZP;D;20221206;000000;165.0300000;165.6800000;163.1200000;164.3000000;13466500
GAZP;D;20221207;000000;164.2800000;164.3300000;162.7000000;163.7000000;11210710
GAZP;D;20221208;000000;163.6700000;163.9900000;162.7100000;163.0000000;8836290
GAZP;D;20221209;000000;163.0000000;163.4800000;162.4000000;162.7500000;8304900
GAZP;D;20221212;000000;163.2400000;163.8100000;161.8500000;162.8900000;13133750
GAZP;D;20221213;000000;162.9800000;163.4400000;162.0000000;162.4000000;8460120
GAZP;D;20221214;000000;162.2100000;162.4900000;160.2500000;160.7400000;13878450
GAZP;D;20221215;000000;160.7500000;161.2500000;157.7200000;160.3100000;22006180
GAZP;D;20221216;000000;160.3000000;162.4800000;159.9500000;160.2400000;13711020
GAZP;D;20221219;000000;159.9100000;160.1200000;157.0000000;157.6100000;19274460
GAZP;D;20221220;000000;157.4800000;159.4500000;157.3800000;158.9400000;15640340
GAZP;D;20221221;000000;159.4400000;160.0000000;156.5000000;157.5900000;16484550
GAZP;D;20221222;000000;157.7000000;159.0000000;157.1200000;157.9500000;10548120
GAZP;D;20221223;000000;157.9600000;162.5000000;157.2200000;160.8900000;23289210
GAZP;D;20221226;000000;161.7400000;163.1000000;160.8000000;162.1200000;15107620
GAZP;D;20221227;000000;162.4200000;164.9800000;161.9800000;164.0700000;20324380
GAZP;D;20221228;000000;164.2200000;164.7900000;161.8100000;161.8200000;13592880
GAZP;D;20221229;000000;161.8000000;163.3800000;161.7400000;162.9100000;9204120
GAZP;D;20221230;000000;162.9100000;164.0000000;161.8000000;162.5600000;11637250
GAZP;D;20230103;000000;163.0200000;164.3600000;162.3300000;163.5200000;6366490
GAZP;D;20230104;000000;163.4600000;163.4600000;162.0600000;162.5100000;6656380
GAZP;D;20230105;000000;162.5100000;162.8500000;160.7100000;161.2000000;7599140
GAZP;D;20230106;000000;161.2000000;162.5900000;161.1000000;162.1000000;5240800
GAZP;D;20230109;000000;162.9800000;163.4900000;161.8800000;162.7100000;9706960
GAZP;D;20230110;000000;162.7200000;162.9800000;161.4400000;162.1000000;7342060
GAZP;D;20230111;000000;162.0900000;167.1900000;161.7000000;165.8300000;25239300
GAZP;D;20230112;000000;165.7100000;165.7900000;163.7500000;164.1700000;11337740
GAZP;D;20230113;000000;164.3000000;165.7300000;163.5000000;164.5600000;12244240
GAZP;D;20230116;000000;165.1000000;166.8000000;164.9000000;165.8000000;14664800
GAZP;D;20230117;000000;165.8200000;165.9200000;162.0000000;162.3300000;18054520
GAZP;D;20230118;000000;162.5300000;163.9600000;160.8100000;162.1800000;14445400
GAZP;D;20230119;000000;161.9800000;162.4900000;160.0100000;160.5300000;15603390
GAZP;D;20230120;000000;160.6000000;161.4500000;158.5500000;158.8500000;16500690
GAZP;D;20230123;000000;158.9000000;160.4900000;158.2000000;160.0600000;15042680
GAZP;D;20230124;000000;160.2200000;160.8300000;157.4400000;157.8800000;16613760
GAZP;D;20230125;000000;157.9000000;159.1300000;156.7100000;158.9900000;15559500
GAZP;D;20230126;000000;159.1400000;159.4300000;157.1300000;157.5800000;12370220
GAZP;D;20230127;000000;157.5900000;159.3300000;156.9100000;159.0800000;12287180
GAZP;D;20230130;000000;159.0900000;159.6700000;157.7000000;158.4100000;10696630
GAZP;D;20230131;000000;158.4100000;160.0000000;158.0000000;158.1000000;15118140
GAZP;D;20230201;000000;158.3400000;158.6600000;157.5400000;158.1200000;14197160
GAZP;D;20230202;000000;158.3500000;158.5900000;157.3100000;158.1000000;11959060
GAZP;D;20230203;000000;158.0500000;163.9600000;156.7600000;160.8700000;69499700
GAZP;D;20230206;000000;160.7000000;161.7600000;158.9100000;160.1400000;28018270
GAZP;D;20230207;000000;160.4700000;161.3500000;159.5100000;159.8700000;13928790
GAZP;D;20230208;000000;160.0700000;160.4200000;157.8200000;158.1800000;16663910
GAZP;D;20230209;000000;158.5000000;160.4400000;157.6000000;159.1900000;27640740
GAZP;D;20230210;000000;159.0500000;159.4600000;158.3200000;158.6800000;9833880
GAZP;D;20230213;000000;159.4500000;159.4700000;158.0000000;158.0100000;11302230
GAZP;D;20230214;000000;157.9800000;158.1000000;155.1300000;156.5200000;18579460
GAZP;D;20230215;000000;156.0600000;156.0700000;150.6000000;153.0900000;27517910
GAZP;D;20230216;000000;154.0400000;154.5000000;151.6200000;153.5600000;17282360
GAZP;D;20230217;000000;153.3900000;155.0800000;152.8300000;153.6200000;13247310
GAZP;D;20230220;000000;153.6300000;154.3000000;151.6200000;153.2400000;15286620
GAZP;D;20230221;000000;153.6200000;156.4300000;153.6200000;154.9700000;21377910
GAZP;D;20230222;000000;154.8500000;156.4000000;153.5000000;155.3100000;11636880
GAZP;D;20230224;000000;155.5200000;156.9800000;153.7200000;154.2200000;9964650
GAZP;D;20230227;000000;153.9000000;157.3000000;153.5000000;156.3400000;17065610
GAZP;D;20230228;000000;156.4100000;158.0900000;155.5600000;157.6600000;18405580
GAZP;D;20230301;000000;158.0000000;164.5600000;157.9900000;164.5000000;67692980
GAZP;D;20230302;000000;164.1500000;164.3400000;159.5000000;160.9000000;53089640
GAZP;D;20230303;000000;161.2000000;163.3000000;160.9000000;162.2700000;21275460
GAZP;D;20230306;000000;163.2000000;164.3000000;162.5200000;163.3500000;19403570
GAZP;D;20230307;000000;163.7500000;163.8500000;162.0000000;162.5700000;13838340
GAZP;D;20230309;000000;162.2200000;163.1800000;161.1200000;161.2100000;13924340
GAZP;D;20230310;000000;160.5000000;161.2900000;159.5100000;160.0400000;17122900
GAZP;D;20230313;000000;160.3500000;161.6200000;158.3000000;159.0300000;20191630
GAZP;D;20230314;000000;158.8900000;161.4000000;158.5500000;161.0000000;17487600
GAZP;D;20230315;000000;161.5000000;162.4800000;158.0500000;159.6800000;24880090
GAZP;D;20230316;000000;159.8100000;160.8300000;158.5000000;159.7100000;20909390
GAZP;D;20230317;000000;160.1900000;164.4100000;159.8500000;163.2900000;41646910
GAZP;D;20230320;000000;164.3400000;176.8600000;164.1400000;175.7000000;127825560
GAZP;D;20230321;000000;176.0000000;177.2500000;168.6600000;170.5500000;107145180
GAZP;D;20230322;000000;170.0000000;171.3800000;167.7000000;168.7200000;38726040
GAZP;D;20230323;000000;168.7200000;169.7100000;167.8200000;168.8400000;18693600
GAZP;D;20230324;000000;169.1200000;169.4900000;168.0100000;169.0300000;14753150
GAZP;D;20230327;000000;170.1600000;173.2500000;169.7400000;172.3300000;35848790
GAZP;D;20230328;000000;172.9000000;172.9200000;169.1000000;171.0700000;27017460
GAZP;D;20230329;000000;171.5700000;172.5000000;169.4100000;170.9500000;22407700
GAZP;D;20230330;000000;170.7600000;171.8000000;170.0200000;171.7100000;14686140
GAZP;D;20230331;000000;172.0000000;172.7100000;168.1400000;169.8300000;31308340
GAZP;D;20230403;000000;170.9800000;171.5000000;169.0000000;170.3800000;22589900
GAZP;D;20230404;000000;170.9900000;176.0000000;170.1400000;172.5500000;73142470
GAZP;D;20230405;000000;172.5500000;174.4800000;170.5800000;173.8600000;32845910
GAZP;D;20230406;000000;174.0200000;175.0000000;171.3000000;171.6000000;30208000
GAZP;D;20230407;000000;171.5100000;173.1800000;171.2900000;173.0900000;17663050
GAZP;D;20230410;000000;173.5800000;175.2000000;173.2300000;174.5400000;23255110
GAZP;D;20230411;000000;175.4500000;182.5000000;175.2000000;177.1800000;118049930
GAZP;D;20230412;000000;178.3000000;179.7800000;175.5500000;178.7500000;37304200
GAZP;D;20230413;000000;179.1000000;180.5900000;176.8000000;178.7300000;30746270
GAZP;D;20230414;000000;179.0100000;180.1000000;177.1000000;179.5000000;20334900
GAZP;D;20230417;000000;180.7800000;182.1500000;180.0800000;181.9900000;28588810
GAZP;D;20230418;000000;182.3100000;184.9700000;182.0000000;184.3900000;41445490
GAZP;D;20230419;000000;184.3000000;185.3200000;180.3000000;182.0100000;47887740
GAZP;D;20230420;000000;182.0400000;182.7200000;178.6400000;181.7400000;38589720
GAZP;D;20230421;000000;181.9900000;183.4900000;181.2100000;181.7200000;20901740
GAZP;D;20230424;000000;181.4000000;183.8800000;170.6300000;181.5600000;44127930
GAZP;D;20230425;000000;181.5000000;182.1100000;178.0000000;178.9300000;29237670
GAZP;D;20230426;000000;179.0500000;179.8400000;178.0300000;178.3800000;16580980
GAZP;D;20230427;000000;178.2300000;184.8700000;177.6200000;183.9500000;49246900
GAZP;D;20230428;000000;184.3900000;185.0000000;179.6400000;181.1300000;38771730
GAZP;D;20230502;000000;181.0100000;181.8600000;175.8000000;177.9700000;33059500
GAZP;D;20230503;000000;177.7500000;177.7900000;172.1500000;172.8700000;37646830
GAZP;D;20230504;000000;173.2900000;174.2400000;172.0100000;173.6600000;20437970
GAZP;D;20230505;000000;173.6600000;175.4800000;171.1600000;172.0900000;22672500
GAZP;D;20230508;000000;172.6100000;172.9100000;170.6500000;170.8400000;11426650
GAZP;D;20230510;000000;171.2900000;176.7400000;171.1200000;175.5300000;50901940
GAZP;D;20230511;000000;176.1600000;178.1100000;171.6100000;174.1300000;50308880
GAZP;D;20230512;000000;174.2900000;175.0000000;172.6100000;173.9500000;23410060
GAZP;D;20230515;000000;174.6800000;179.8300000;173.2000000;179.0400000;56084500
GAZP;D;20230516;000000;179.9000000;181.8000000;176.7300000;177.0500000;50902520
GAZP;D;20230517;000000;176.9000000;178.3800000;174.7200000;176.3000000;36872580
GAZP;D;20230518;000000;176.4500000;177.6200000;174.6000000;175.2600000;33995920
GAZP;D;20230519;000000;174.9400000;175.0900000;172.8600000;174.4300000;31770840
GAZP;D;20230522;000000;175.2300000;175.5000000;170.8500000;172.4700000;43798910
GAZP;D;20230523;000000;172.8000000;179.6000000;165.1000000;166.5900000;180700580
GAZP;D;20230524;000000;165.5200000;166.3000000;161.8400000;162.9600000;65676280
GAZP;D;20230525;000000;162.9900000;163.0000000;160.4700000;162.3000000;39317560
GAZP;D;20230526;000000;162.0100000;165.4000000;161.6900000;164.4800000;37620060
GAZP;D;20230529;000000;165.9000000;167.0500000;162.4500000;163.6000000;33787460
